Message text,Категория,Kategory
"Today, when paying for travel in a trolleybus with a world card, there was a double write-off of funds. Please look into it and get your money back.",8,False
"There are no coupons for ultrasound at the children's polyclinic on Chumakovskaya. We have been waiting in line with a 10-year-old child since October (from an endocrinologist), with a 1-year-old child for an ultrasound of the head and heart from an appointment on January 15 (from a pediatrician). There is also a problem with blood coupons, waiting 13 calendar days. We are ready to make a fee with a refund or in another place in the direction.",4,False
I would like to ask when tram 71-619K No. 1287 will be painted. It's time to start making out trams according to the design code.,8,False
"Good afternoon! Please help me sort out the problem, my mother Shekhovtsova Rimma Anatolyevna, on January 15, 2021, applied for the honorary title of “Veteran of Labor” in the administration of the railway district, so far nothing is known about the fate of her application, they answer on the phone, wait for you to call. My mother does not have the opportunity to write to your site herself, so I am writing from my page, my previous message on this issue was rejected by the moderator.",10,False
"One local farmer, Anton Boldin, set up a dump near the road. I come from Kursk to my grandmother in Ivanchikovo and every time the unauthorized landfill gets bigger. He does not pay taxes, he considers himself the navel of the earth. I ask you to use legal force to fine him.",16,False
"I ask you to assist in obtaining a ticket to the Olympian country camp for the 1st shift, to my daughter Amelina Angelina Alexandrovna, a student of grade 8A of school 30. Due to the fact that we are a large family.",6,False
"On May 5, 2021, through the Public Services portal, I submitted an application for the Assignment and implementation of a monthly payment for a child aged three to seven years inclusive, application number 1140812138. For the 2nd month, payment has been received for only one child. Please explain what is the reason for the increase in consideration by almost 30 days!!!",10,False
"I have a question for you, why did you raise prices for reserved seat and seated cars? Always on this train, ticket prices in a seated car were 750-800 and in a reserved seat 1300. I ask you to reduce the prices for train 141 Kursk-Moscow-Kursk. I also ask you in seated cars between Lgov and Kursk, the prices will be 200 rubles.",8,False
Construction debris after the dismantling of the trade pavilion,16,False
"I ask you to brand the trams, the color should be the same as the trams, i.e. green with the same logo. Let's first ""green"" tram will be tram number 7239 and 5119. We kindly ask you not to stick the emblem of KURSKENERGOTRANS, it does not look good for this type of tram.",8,False
"According to the stadium, located near the DOL them. V. Dubinin, fecal masses flow, the stench is unbearable. This river flows from above, presumably from a collector near the roadway. The stadium is no longer available.",16,False
I ask you to install a stopping pavilion of the sugar plant stop.,8,False
At the intersection of Communist and Storozhevaya streets (Communist street 4) from the building located in the courtyard of the OBPOU `Kursk Autotechnical College` on the street. The watchtower is constantly leaking waste from a faulty sewer. Waste continues to flow down the street. Watchtower down towards the Kur River and water intake buildings.,16,False
"Roman Vladimirovich, that's why you don't fight the corona as it should, why you vaccinate everyone, but at the same time no one even thinks about our students. You are introducing some kind of non-spontaneous coronovirus restrictions that do not help and do not reduce the risks of morbidity. It is necessary to introduce new restrictions and put students on distance learning, while canceling travel benefits so that they don’t travel, but sit and study at home. Why should I risk my child, it is not known with whom his classmate contacted and, and he communicates with them, now God forbid he is sick and that, and it is not known whether he will recover or not. However, he is not vaccinated, because he is 16 years old. I am not asking for distance learning for the sake of keeping him at home, I am asking you to introduce distance learning for the sake of the life of students, so that they are safe. I think, that distance learning should start from the end of September until February inclusive. It is winter now, the incidence will increase. I hope that would be really people, and do not risk the lives of our children. No wonder we vibioaem you, we must do at least something for our children.",6,False
"Good afternoon! For several months now, lighting has not been working on a critical section of the road - a road junction at the entrance from Voronezh to the city of Kursk. This fact adversely affects the safety of motorists and pedestrians. I ask you to take measures to restore the external lighting of this section of the road.",3,True
"During the last two days at different times, an unpleasant smell from the Mushroom Rainbow appears",16,False
"I ask you to inform me about the procedure for collecting parental fees in kindergarten. At the moment, the high alert regime in the Kursk region has not been canceled. But free kindergarten attendance is canceled before the summer. The teachers said that it was no longer possible to write a statement in connection with the threat of the spread of coronavirus infection. What is the procedure now?",7,False
"Good afternoon, a long non-fulfillment of application # 88002, a month and a half has passed since its registration, and more than six months of ignoring this problem of the Criminal Code. For this problem, this is at least the 3rd application!",3,False
"Good afternoon. The Committee for Social Protection of the Population provides targeted material assistance to needy families. I receive an allowance for children 174 rubles 50 kopecks, I have three children. It became known to me that the committee selectively called the prospective recipients of this material assistance, which must first be signed up, and then wait for confirmation. I ask you to add my family to the list for receiving such financial assistance, as well as tell me in what months it is necessary to `have time` to sign up? Where can you find out about this and how? Are there any regulatory documents?",10,False
"He was vaccinated with the “Sputnik V” vaccine. The first component was received on 06/15/2021, the second - on 07/06/2021. The certificate for public services has not been received.",4,False
There was a stink from Mushroom Rainbow last night,16,False
"I took a coronavirus test and got a positive result on November 11th. After that, I was prescribed treatment and on November 19 I re-tested, which showed a negative result. In my polyclinic 5, they closed my sick leave as a regular SARS. Now I cannot take a certificate of illness. What should I do?",4,False
"At the cemetery in Volobuyevo is not cleared of garbage, a large mountain of wreaths has already grown. I ask you to bring the cemetery into a decent condition - to take it all out. It is possible to install garbage containers at the entrance, we have a garbage truck in the village.",16,False
Hello. I applied for payments from 3 to 7 years on September 8th. There was no answer. Can you please let me know when the payment will be made?,10,False
"Hello! Why is there no payment this month from 1.5 years for the first child, the last time the payment was on 04/09/21, the payments were always until the 15th, but for some reason this month is not. Titarenko Elena Nikolaevna",10,False
"Hello. On my behalf, there was an appeal with a complaint about the provision of services. The answer to this appeal did not satisfy me. Since I do not ask the state housing inspectorate to provide me with video from CCTV cameras (the day, time was indicated in the appeal), but I ask you to check the quality of the service and indicate the real reason why the CCTV cameras did not work, because the service was paid for, but not provided. I would like to know the reason for the non-working cameras at that time and that the perpetrators pay all the corresponding fines for poor-quality services. I think that my rights as a consumer of this service have been violated. All screenshots of the correspondence are attached below.",13,False
When will the registration of LIAZs in MUE “KURCHATOVAVTOTRANS” start? Buses need to be repainted bus No. E 185 XC 46 bus No. M 551 OA 46 bus No. M 558 OA 46 bus No. H 265 KhN 46 bus No. H 298 KhN 46 bus No. H 368 KhK 46 bus No. H 435 KhK 46 bus No. N 862 XX 46 bus No. O 182 AU 46 The buses must be repainted in the same color scheme as in Kursk.,8,False
"Unbearable stench in the basement of 4 entrances, the management company does not want to fix the problem",16,False
"Broken letters on the monument. Screwed on with screws. which are already rusted. Previously, the letters were made of metal, and now plastic.",5,False
"So I'm wondering, do you have a thinker working at all? Rospotrebnadzor - you did not fall asleep there. Have you seen the incidence statistics? Who are you waiting for? Do you expect our children to die right in educational institutions? It is urgent to transfer all educational institutions from schools to universities to distance education. Urgently!!! My daughter has not been going to school for 3 weeks, and all because there are a lot of sick people at school, and my son studies at a technical school and says that they also have a lot of people who go with a cough and a runny nose. If you do not take action, the parent committee will write back to the administration of the President. Hurry, it's within this week.",7,False
"She recovered from COVID on November 9! Until now, there is no q-cola who has been ill!",4,False
"Hello, on July 23, 2021, the second component of the Sputnik V vaccine was introduced to me, the certificate with a QR code has not yet been reflected on the public services portal. How long will it take to appear?",4,False
"I, Svetlana Dmitrievna Matyukhova, am writing to you in connection with the current situation in our family, namely, the difficult financial situation. Our family consists of 4 people, in which 2 twin children, born in 2018, are forced to live on the same salary of a spouse who works in the Federal Penitentiary Service of Russia in the Kursk Region (we fit the category of beneficiaries), my husband has to go to work and a second job it is forbidden. I can't go to work there is no one to leave the children with, my mother is a disabled person of the 2nd group at heart, we don’t have more close relatives in Kursk, we can’t hire a nanny or send the children to a private kindergarten for financial reasons, about 60% of my husband’s salary goes to pay off mortgage lending and utility bills., it is very difficult for a family with 2 small children to live on the remaining amount. In this regard, I ask you to consider the candidacies of my children Matyukhova Polina Pavlovna born on 21.09.2018. and Matyukhov Konstantin Pavlovich born on September 21, 2018 for enrollment in kindergarten No. 11. located at the address: Kursk, A. Deriglazov Ave., 27; kindergarten No. 19 (Kursk, A. Deriglazov Ave., 53A), kindergarten No. 20 (Kursk, A. Deriglazova Ave., 27B), kindergarten No. 15 (Kursk, A. Deriglazov Ave., 67), kindergarten No. 21 (Kursk, Podvodnikov St., 15) so that I can get a job and help our family financially. We are in all of the above gardens in the queue since birth, but did not make it to the enrollment list for the 2020 enrollment. At the moment, in different kindergartens, according to the queue number, we are from 200 to 460 (this year, due to the situation with the Covid-19 virus, we confirmed the queue by phone, therefore, there are no notices with queue numbers on hand, only verbally). Unfortunately, there is no opportunity to carry 2 children alone to more remote areas of the city in our car, we use public transport, and risk the health of children, in the morning and in the evening in minibuses packed to capacity and buses (sometimes with transfers!), there is no desire, and the daughter also does not tolerate the road very well (she is constantly motion sick). I really hope the issue is resolved soon.",7,False
Please explain about the gasification of the settlement of the village of yasyonok. Start and delivery dates.,11,False
Hole in the floor of the bus,8,False
"Good afternoon. In 2019, it was reported about the imminent consideration of replacing the land plot with compensation for large families. At what stage of consideration is this initiative?",10,False
"URGENT!! In early-mid-February, work was carried out to excavate pipes at the intersection of st. Alleynaya, st. Fruit, near the railway crossing. After the work is done, there is an incredibly fetid smell of sewerage. Due to weather conditions, the smell intensified, and a swamp formed from sewage waste. The children passing by got stuck in it, barely got out, drowned up to their knees, the boots remained in this swamp, they can no longer be obtained, the clothes were also safely disposed of. It is not possible to pass, this `ambre` already hurts the eyes. And if the temperature rises, this formation will stink even “better” and will spill over into neighboring private houses. It is urgent to eliminate this problem, since this is not an isolated case.",16,False
"There is no broadcasting of Russian radio Kursk, I have to listen to Russian radio Bryansk, I would like, like earlier 20 years ago, weather forecast, news, radiocylic background every morning, and all alerts.",9,False
"I appeal again on the problem of transport. There are no flights after 22 on the Poljot, Soyuznaya route. The fare has been raised, but there are no routes. “I work until 22, I’m a state employee, why was the fare increased, and the quality of services leaves much to be desired?” In the application from 22:10, there was the only route Aviacentre, if I’m not mistaken 216, which after arriving at Sumskaya St. did not go further. The route, which goes to Severny -APZ 20 did not arrive (there was no forecast at all). The tram used to run on 2 and 4 or 1 until 00:00, (at the depot), but now they decide to remove it from the route? So, along with the disappearance minibuses and trams have gone off the schedule and taxis remain. And before, people knew that if you have 20 r in your pocket, then you don’t have to walk to the house, but you can take the tram. It seems that taxi drivers were allowed to earn money only by minibus drivers who went to this sector to earn money. Why should ordinary workers suffer? Please explain what is the reason for the lack of transport in the evening hours? Or the desire to instill in citizens: no money: walk is good for health ... For comparison, a taxi today in one taxi company cost 212 rubles. Route Lenin 73 - Union 65. So, the cost of inter-district travel from Kursk to Oboyan, for example, 150 r. Yes, I understand everything, in a taxi: I got in and went, alone, no one interferes, but around the city, at the hour of high demand, (a new justification for increasing the cost of taxi services), prices are skyrocketing, but no one pays attention. he will leave by taxi. And the salary, according to statistics, does not increase. People cannot leave, not everyone has money for every day,, drive around in a taxi. Let's talk to people? Launch a general vote, ask passengers through social networks for their opinion: what transport, what routes are missing, run questionnaires in 3-5 questions on the merits of the problem. Thank you.",8,False
Good afternoon. I have not received a payment since April. What is the reason?,14,False
"In response to my message number 75006 dated April 18, 2021 about unauthorized dumps in a forest belt in close proximity to houses along Memory Street in the city of Kursk, nothing was done. Garbage as lay, and continues to grow. Why the relevant authorities do not clean up and involve those responsible for its discharge",16,False
"Hello. In the children's polyclinic No. 5, since October, there has been no live vaccine against polio and Akds, in the kindergarten they say to be vaccinated or the child will not be allowed into the kindergarten!",4,False
"Good afternoon!! The problem is in the QR code, or rather, in its absence. I made the second vaccination on 08/08/2021. Why do I have to wait so long???",4,False
"From seven o'clock in the morning there was a stench from the Mushroom Rainbow, then disappeared. Please take action",16,False
"Hello, I am a resident of the house at 48k2 Lenina Street, in our district there are 2 schools 8, 5) and two kindergartens 10 and 8. The footpaths are not cleaned, they are not sprinkled with sand, mud, ice, puddles. Personally, I have two children, one goes to school 8, and I drive the younger one to nursery school 8. As it gets warmer, we barely get to school and kindergarten, with the threat of not falling and breaking. A big request to clean and make the road easier for children and adults",7,True
"I ask you to build a new building of MBOU secondary school No. 5 in Lgov. This building is very old, it will soon fall apart, and you force children to study there. There are many projects in the Russian Federation, let's participate, maybe they will build a school for the budget of the country or region, I understand that the city budget will not allow the construction of a new school, but it’s impossible to study in the old school. In your city, you can say everywhere the old schools were built under the king of peas.",7,False
"Hello! In the VK group, they posted a post about the minibus driver disembarking passengers with violations, so I wonder why drivers do this, what prevents them from parking near the landing area? Why hasn't the road been cleaned near the landing site, you see what mess is going on, why should people suffer because of your negligence? I monitor social media every day. networks and I see that MUP LVOVSKOE is trying with all its might, but many thanks to the employees and management, but why does the enterprise have 1 car, why can’t you buy a small tractor to clean sidewalks and roadsides, if you don’t have the money to buy right away, take it on lease, now it’s like The 21st century and any equipment can be leased, you understand that the city was not prepared for the winter, this is very bad.",8,False
"There is no KGO bunker at the garbage container site at Mendeleev 57, which causes accumulation of KGO garbage on the ground. There used to be a bunker at this address, but then it just disappeared. Now the entire KGO is dumped next to the wall of the garbage can, because of this the wall is broken, the rest of the garbage is also dumped there, a dump of unauthorized solid waste is spreading, which reaches almost the height of human growth. Garbage, which is stored next to the wall, spreads in all directions.",3,False
"Hello. I am writing about a doctor from the perinatal center - Sapranova N.A. Iz-for it almost there was a miscarriage and a nervous breakdown! And I am silent about the rather large amount of money that I spent to double-check her conclusion on the ultrasound. I was given a referral at the LCD for the first screening in the opts to N.A. Sapranova on April 11, 2022. After this screening, my life was divided into before and after. The fact is that a year ago I was diagnosed with an endometrioid cyst, I treated it, and not a single doctor confirmed this diagnosis to me. Before the screening, the last ultrasound was on March 14 in the LCD. Everything was fine, I was confirmed pregnant and, of course, this cyst. At the screening, I told the doctor this information, to which, she answered me that it was necessary to remove the cyst, and in general I became pregnant only because I really want to get married. I just kept silent on this statement, although my personal life does not concern her. But these are all trifles compared to what happened next. When this doctor performed a gynecological ultrasound, she discussed with the nurse, one might even say in a joking way, that the last patient had no vices, like morning they didn’t have a problem, and she began to dictate to the nurse already according to my situation, and then again smile , and such an expression from the doctor “it would be better if there were only myomas today”, in the end I don’t understand anything, she doesn’t tell me anything and confidently asserted that my entire small pelvis is in metastases, then she called another doctor who is with her fully agreed. I started to panic, I ask what it threatens, to which I heard in a very rude form “you will talk with the oncologist, he will tell you what it threatens”, she also continued to joke with the nurse. Then she sent me to a gynecologist, and while I was sitting in line with a gynecologist, I had to read on the Internet what kind of diagnosis it was, I was shocked. And that's putting it mildly. There is cancer, namely peritoneal carcinomatosis, this is one of the most terrible types of cancer, if not the most terrible. The gynecologist gave a referral to the cancer center. They didn’t take me there right away, but they signed me up only for April 19, naturally, I wouldn’t have lived up to that time morally, I signed up for a paid ultrasound of the abdominal cavity, for re-screening. And the doctors to whom I showed the diagnosis from Sapranova were dumbfounded how it was possible to write such a thing on one study. When I underwent a second screening, the doctor told me that she had not only diagnosed me, but pronounced a sentence. That's where I got my tests done. But just to make sure that everything is fine with me, Just in case, I went to another clinic and did another screening. There, the doctor, of course, was also shocked by what he saw. And the most interesting thing is that not a single doctor saw metastases, although she claimed that I had absolutely everything in metastases. Then I went to the oncology center, to the oncogynecologist, it so happened that they accepted me earlier. This doctor was also in shock, like the previous 4. She said that it was a rather high-profile diagnosis, she made me, looked at all my screenings and gave a referral for ultrasound to the oncology center, where I had an ultrasound and another doctor was shocked by Sapranova's diagnosis. I was confirmed with an endometriosis cyst, all the doctors, except for Sapranova, everyone asked me the question, where are the metastases ???? But now I would very much like to personally ask this doctor of the highest category. It's hard for me to call her a doctor after that, I find it hard to even call her human. What I experienced, I would not wish this on anyone. I am really very interested in how a doctor of the highest category cannot distinguish a cyst from cancer, and also why out of many doctors in Kursk, only she sees metastases? Does she have some special vision?",4,False
Unfolded a lantern on a pole,0,False
"Good afternoon! I am the mother of a first grader. Now there is distance learning. Question: how can I teach a first grader to read and write remotely? We parents work and it is unsafe to leave a child at home alone. It is RECOMMENDED in the governor's decree, but it is not necessary to switch to distance. I ask you to bring at least elementary grades from 1-4 to full-time education.",7,False
"When will you start repairing tram cars 71-619K? Trams of this model are normal, you just don’t know how to follow them. For example, tram car No. 5119 is standing on your territory and rusting. Why not repair and paint it? I ask you to pay attention to this problem and start repairing the cars of this model, they are the youngest that are operated in our city.",8,False
"I ask you to remove the Rylsk-Kursk minibus from the route, departing from Rylsk at 07:00. How many times have I traveled on this minibus, the attitude towards passengers is terrible, the drivers are recruiting a lot of people, the minibuses are dirty. Just awful. Cancel",8,False
"Good afternoon, bus 39 was launched along Kavkazskaya Street, for which special thanks. Unfortunately, this route is not correctly reflected in the Yandex map application, where public transport is monitored, namely, the old bus route 39 is indicated there. Please help resolve this issue.",8,False
"Boevka Park, every year the water level in the Tuskar River, which flows through this park, drops very strongly. Approximately 10 cm per year! Over the past 8 years, the water level has fallen to a critical level of 100 cm!!! I propose to conduct a visit of specialists to the place (the beach area in the Boevka park, near the `Soroka` cafe) and analyze this situation. Otherwise, the park will soon lose the river, the beach and the boat station altogether. I also propose to artificially raise the water level to its former (normal) level, by installing concrete slabs across the riverbed, in the area of ​​the beach, this will raise the water level and prevent siltation of the beach shore.",16,False
Hello. Got sick with covid. Code didn't come,4,False
Fall asleep after the repair of the roadway pavement,3,False
"I ask you to install a platform, a road sign and a stop pavilion at least on the other side. On the one hand, a railway embankment interferes with you, “Installing a pavilion or platform in this place is impossible, since this is prevented by an embankment of the railway track. According to the decision taken jointly by the carriers and the City Administration, the boarding and disembarking of passengers at this place will be carried out by the arrival of the bus at the Lgov-1 bus station. On the other side, there is no embankment, please do so. The bus does not stop at the bus station, it still stops on the roadway. Kindly make a safe stop.",8,False
"Hello. children's hospital, 2nd floor, infectious diseases department, there are no medicines for children to inhale, for two days, under the guise of Ambroxol, they simply gave saline solution, as the nurse told us. When I asked why they did not give the medicine, they said that it was over. Please look into this situation. Phone to contact me 89102154808.",4,False
"For the last three days, a terrible stink from the Mushroom Rainbow, at different times of the day. Also, near the settlement on the agricultural field, unloading and unloading throughout the field of waste from the production of Mushroom Rainbow occurs, which can also be a source of stench (presumably)",16,False
"Hello, there is a problem with the provision of medicine, the pharmacy fails, then we prescribe the drug according to the federal budget or according to the regional budget. In the warehouse of the Kursk pharmacist they said that the drug is there, but why are they throwing it again? We already buy the drug for personal funds.",4,False
"I WOULD LIKE YOU TO TRANSFER THE TICKET SALES KIOSK OF THE HOSPITAL LOCATED ON THE STATION TO THE OKTYABOSKAYA STOP, AND IT WOULD BE DESIRABLE THAT THE BUTKA WOULD BE NOT OLD BUT AT LEAST BEAUTIFUL. You have a booth on the stop. Chernyakhovskaya, I would like her to stand on the stop. October.",8,False
"Good afternoon! Message #73846 has been closed on the Let's Work Together portal, but the problem has not yet been fixed. It is a pity that no one checks the result of the “work” of responsible persons.",11,False
"Hello! Between secondary school No. 3 and the garbage site there is an electric pole from which the wires “broke”, please eliminate it as soon as possible, because. schoolchildren pass here every day.",11,False
"On the site between the 25th house and MBDOU No. 11 there are absolutely no ramps for lifting with a stroller, although there is a miserable semblance of steps. When climbing the sidewalk around the kindergarten, the child shakes and he may fall out of the stroller. And on many sidewalks there are no ramps, which is a traumatic factor when a child moves in a wheelchair. There are ramps only near the entrances, but they are constantly blocked by parked cars. It would be very nice if cement tacks were installed.",11,True
"I ask you to spend a subbotnik near the op 428 km. There is a lot of garbage, no one removes it, but rather adds it. There is a lot of barnyard growing, no one cuts it out, soon it will be impossible to get to the bus stop. I ask you to remove all comments as soon as possible.",16,False
"The certificate of the ill person for state services did not come. On February 14, a complaint was filed against state services, the answer was supposed to come on February 17. No answer. What to do?",4,False
"Sewer fluid flows outward towards the Seim River. It stinks. This problem arose a long time ago, at the beginning of this year.",16,False
"Parallel to the apartment building number 9 on the street. The Red Banner city of Kursk (behind the house, near the carriageway - the road for cars) is a pedestrian road. This pedestrian road is never cleaned by anyone, neither in summer, nor in winter, nor in autumn, nor in spring. This pedestrian road leads to socially important facilities: Kindergarten No. 77, school No. 15, children's clinic No. 6, in addition, this section of the pedestrian road near house No. 9 is the only one, since on the opposite side of the road near houses No. 14 and 16 on the street. There is no red flag sidewalk at all. The pedestrian road causes particular difficulty in autumn and winter, in autumn due to the huge amount of foliage (at the moment, foliage is knee-deep in places, it is very difficult to bypass it, and it is impossible for small children and mothers with a stroller), in winter it is generally extremely difficult to cross this area, the snow really lies to the waist, none of the city, municipal or other services has ever cleaned this section of the road during the winter. Tell me who should service this section for cleaning? Is this site an adjacent or adjacent territory to an apartment building No. 9 on the street. Krasnoznamnaya? Red Banner. organize the cleaning of the pedestrian road passing along the apartment building number 9 on the street. Red Banner. organize the cleaning of the pedestrian road passing along the apartment building number 9 on the street. Red Banner.",3,True
I ask you to sheathe the facade of the school of the Sherekinskaya secondary school with tiles (ceramic or metal). I also ask you to install plastic windows on all window frames. The color of the tiles should be bright.,7,False
"Why, when buying a ticket in a minibus, the driver takes 150 rubles to travel from Kurchatov to Lgov. Why does it cost 81 rubles at the box office and 150 rubles from the driver. What is the reason for this? Kindly inform your drivers about tariffs and a cash register so that the passenger has a ticket, because the ticket is an agreement between the passenger and the carrier.",8,False
"Good afternoon, the house is being demolished. Heavy equipment is driving, there is no fence. Children are running along the street, there is no object passport. All the flower beds and the road have been polluted around.",11,False
"On the school territory of the primary secondary school 45 of the city of Kursk along Kryukov Street, heaps of construction debris, pipe cuttings, fallen trees, household garbage .. Near the trees, traces of a fire are visible. SanPina",7,False
"Hello, I live in the Kursk district, I belong to the category of the poor (I receive an allowance of 174 rubles), I wanted to receive a New Year's gift for a child in the Administration of the Kursk district, but they told me that in Kursk a gift is issued to this category of citizens, but not in the Kursk district. Please tell me why in Kursk it means that children live in low-income families, but not children in the Kursk Region? In the neighboring Oktyabrsky district, all children received gifts, even those who did not belong to the category of the poor and those with many children. Please provide an explanation for this issue.",10,False
"Very poor mobile Internet, lack of wired Internet, do not allow the child to fully study according to the school curriculum on days of illness and quarantine days",9,False
"Hello. I am writing to you again about the problem with obtaining the drug Sunitinib (Sunitib) for my father Zhezherov Alexander Ivanovich. Today they were supposed to give the drug for the next month (3 doses from the entire course. The course consists of 3 doses of the medicine with interruptions). But in the Rylsk pharmacy of the Central District Hospital where we get the medicine, the drug was not available. Please do not lose the application / prescription or what is sent to you there and make sure that the drug is released from the warehouse on time, and not like in previous times. And tell dad when to get the medicine. Thank you! Sincerely, Andrey Zhezherov",4,False
"A permanent garbage dump of a car repair shop, which is located on the territory of a garage cooperative. Due to the garbage dump, a dam is formed blocking the drain, as a result, the entire adjacent territory to the street is flooded. Crimean.",16,False
"I inform you that on the night of 06/18/2021 to 06/19/2021, and specifically until 3 a.m., loud music was heard from Novaya Boevka. because in the city of Kursk there is a law on administrative offenses N 1-ZKO on administrative offenses, the calm of citizens was violated at night from 22.00 to 7.00. I ask you to check and exclude such cases in the future.",6,False
I ask you to decorate the automobile bridge across the river. Seim. Please believe congratulations on the new city and Christmas. I also ask you to hang such a banner on supports next to the TURN stop.,5,False
"Trade in sausage and meat products without the use of refrigeration equipment. On the so-called. `grocery market`, at an outside air temperature of +20, there is a mass trade in sausages, meat and other perishable products without the use of refrigeration equipment.",13,False
"I ask you to install the road sign “STOP”, apply the appropriate yellow markings and install lighting and a stop pavilion.",8,False
"Good afternoon! I suffered a stroke, finally doctors began to deal with me, thanks to the help of this portal. I need rehabilitation after a stroke, but we don’t have it in Zheleznogorsk, and they don’t give a referral for rehabilitation after a stroke in Kursk. Tell me how should I be?",4,False
"Hello! I am a minor, can I go to Central Park to buy things. I am a minor and I cannot be vaccinated, but I have to buy things. There are people from close circle who were vaccinated, can I go with them, and what confirmation do I need that they were vaccinated and what am I with them? What to do, there are a lot of rumors but there is no official answer, please explain to me. Thanks in advance.",4,False
"Good evening! I, Tatyana Alekseevna Bezuglova, born April 15, 1952, in February 2021, was vaccinated with the first component. So far, I have not received a payment of 3,000 rubles. Please let me know how can I check if there is no payment.",10,False
When will the elections of the head of the village council be held in the village of Bolshoye Zhirovo? Where and when do people come? Why are there no candidate brochures.,5,False
"I, Petrukhina Diana Dmitrievna, am asking to consider the candidacy of my daughter, Petrukhina Victoria Vyacheslavovna on September 12, 2018, for enrollment in kindergartens 11,19,15,21,20, we have a difficult life situation: my husband works alone, there is an older child, a schoolboy, I don't have enough money, I can't go to work. It is not possible to take a child to another area, because there is no personal car, the child is very sick in public transport.",10,False
I want to express my gratitude to the administration of the city of Lgov for such a beauty. You did everything right and dressed up the Christmas tree very beautifully. Children are delighted. Once again a HUGE THANK YOU. Thanks for creating the Christmas spirit.,5,False
"Why in the village. There is no choice in Glushkovo and Glushkovsky district Vaccines, only one type of vaccination and that’s all, where is the freedom of choice or do I need to spend money to go to Kursk, I need a one-component vaccine because I need to go on a shift and not wait 3 weeks, others also need a choice and the Governor can still see the freedom of choice, what he wanted was sent, the unfair distribution of the vaccine, he came and said that I need a one-component vaccine, they said no and there won’t be any more, what a negligent attitude towards people.",4,False
"There is an illegal sale of food every day, 4 to 6 sellers stand along the sidewalk, making it difficult for people with prams to move. The sellers of the “spontaneous market” are rude in response to remarks and utter obscene expressions in the presence of minors, all garbage and leftover products are dumped into the bushes on the lawn, attracting homeless animals and rodents, they also relieve their natural needs in this bush. I ask you to take action and stop the illegal trade, as well as eliminate the illegal dump in the bush.",13,False
"Hello! My name is Yulia Anatolyevna Zaremba, date of birth 06/08/1989, I live at the address: Kursk, Vyacheslav Klykov Avenue, 87, apt. 148. tel. 89207029631 I have been suffering from type 1 diabetes mellitus since November 2016. Attached to the polyclinic No. 7, Kursk, Zavodskaya st., 25. My rights to provide medicines are regularly violated. handles in the amount of 100 pieces (1 pack). At the pharmacy, this prescription is not currently stocked. A prescription for deferred maintenance for needles for syringe pens was placed on 06/28/2021. According to the Order of the Ministry of Health of Russia dated July 11, 2017 No. 403n, a prescription for deferred maintenance must be purchased within 10 days. Insulin-dependent diabetes mellitus involves the use of two types of insulin: long, which is pricked once a day, and a short one for food. That is, four needles a day to give an injection. When sugar starts to rise, more injections are needed. Based on the minimum quantity, 120 needles are needed per month. My life is endangered, because sometimes I have to give insulin injections with DISPOSABLE NEEDLE several times without changing the needle (in order to save money). Each injection of insulin is recommended to be done with a new needle, since reusing a needle increases the risk of infection and lipohypertrophy. I am officially unemployed, taking care of a disabled child. I don't have a disability. There is no own money to buy needles. Since you still have to spend a sufficient amount on the purchase of tablets, injections, vitamins that support the work of organs suffering from diabetes.",4,False
"Everything is cluttered with household waste in this area. Nearby is the Lgovsky Turn stop, the Usadba store, the market at the Lgovsky turn. And it feels like a wild field. Please take action.",16,False
"Construction work is underway on the land plot with cadastral number 46:29:101054:909, which is leased to Aleksey Aleksandrovich Larin, the construction site is not fenced.",11,False
"I inform you that in the afternoon of 05/23/2021 in the district with. Glebovo (Kursk district, Pashkovsky s / s) there was an unpleasant smell from the Mushroom Rainbow. Also, a source of an unpleasant odor can be a dump site for production waste from the Mushroom Rainbow (located about 1 km from the village of Glebovo). Please take action",16,False
Not issued a vaccinated certificate after vaccination,4,False
"Bus route - Perinatal Center - flight No. ac 841 46rus. Payment is made using the terminal, the ticket price is 25 rubles and also 25 rubles if you pay in cash. Why? If payment through the terminal should be 23₽, and in cash 25₽. I ask you to look into this situation.",8,False
"Near the medical center `Doctor Petrov` (Pavlunovskogo Street, 114) stray dogs were found. Please take action.",1,False
"In Kursk, minibuses travel on time using the application, but this is not respected. Geolocation is turned off so that they can't see each other. In other cities, for example, Voronezh, everything is debugged, all minibuses go on time! Take action!",8,False
"Complaint about the organization of public transport along the route ""Bus station - settlement named after M. Zhukov"". Drivers do not follow the route schedule. Despite the mask regime introduced in the region, they almost never wear masks. There are no terminals for payment by bank cards in transport. Drivers are often rude to passengers, when they try to pay off with banknotes of more than 500 rubles, they throw change at a person. The minibus has a complaint number +74994995373, when calling which, instead of accepting citizens' appeals, they simply justify the actions of the drivers and claim that the passengers themselves are to blame. Please oblige the carrier to strictly follow the route schedule, install terminals for paying with bank cards, oblige drivers to wear masks and not expose passengers to the threat of infection.",8,False
Covid19 vaccination certificate not received at public services,4,False
"From January 2022, you are increasing travel on suburban trains, I ask you to similarly increase the fare on buses and minibuses Kursk-Lgov from 200 rubles to 240 rubles, all the same, you do not help carriers in any way, prices are rising, auto parts are also getting more expensive. I hope that you will go towards the carriers.",8,False
